customer_id,recency_days,frequency,monetary,avg_order_value,total_interactions,last_interaction_days,interaction_types_count,engagement_segment,has_purchased,engaged_not_purchased,purchase_frequency_rate,interaction_purchase_ratio,customer_segment,location,acquisition_channel,age,gender
C05882,710,0,0.0,0.0,0,710,0,No Interaction,0,0,0,0,medium,Mumbai,ads,28,male
C01543,801,0,0.0,0.0,0,801,0,No Interaction,0,0,0,0,medium,Jaipur,referral,43,male
C01796,735,0,0.0,0.0,0,735,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,30,male
C01308,746,0,0.0,0.0,0,746,0,No Interaction,0,0,0,0,medium,Pune,organic,20,female
C01783,396,0,0.0,0.0,0,396,0,No Interaction,0,0,0,0,medium,Pune,ads,37,female
C06339,731,0,0.0,0.0,0,731,0,No Interaction,0,0,0,0,low,Mumbai,ads,35,male
C07324,158,0,0.0,0.0,0,158,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,52,male
C03095,207,0,0.0,0.0,0,207,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,33,male
C02851,690,0,0.0,0.0,0,690,0,No Interaction,0,0,0,0,medium,Kolkata,organic,23,male
C03573,437,0,0.0,0.0,0,437,0,No Interaction,0,0,0,0,low,Bangalore,ads,40,female
C06878,534,0,0.0,0.0,0,534,0,No Interaction,0,0,0,0,low,Jaipur,organic,43,male
C03698,798,0,0.0,0.0,0,798,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,28,female
C07058,734,0,0.0,0.0,0,734,0,No Interaction,0,0,0,0,low,Pune,referral,48,female
C07722,495,0,0.0,0.0,0,495,0,No Interaction,0,0,0,0,medium,Pune,organic,30,female
C05427,111,0,0.0,0.0,0,111,0,No Interaction,0,0,0,0,low,Kolkata,organic,52,male
C03050,161,0,0.0,0.0,0,161,0,No Interaction,0,0,0,0,low,Mumbai,organic,29,male
C07909,618,0,0.0,0.0,0,618,0,No Interaction,0,0,0,0,medium,Kolkata,organic,21,female
C02743,708,0,0.0,0.0,0,708,0,No Interaction,0,0,0,0,high,Chennai,ads,29,other
C05921,801,0,0.0,0.0,0,801,0,No Interaction,0,0,0,0,medium,Delhi,ads,30,male
C06384,639,0,0.0,0.0,0,639,0,No Interaction,0,0,0,0,medium,Kolkata,ads,49,female
C07904,792,0,0.0,0.0,0,792,0,No Interaction,0,0,0,0,medium,Kolkata,organic,18,male
C02990,574,0,0.0,0.0,0,574,0,No Interaction,0,0,0,0,high,Mumbai,referral,52,female
C03320,247,0,0.0,0.0,0,247,0,No Interaction,0,0,0,0,low,Jaipur,ads,29,male
C01256,736,0,0.0,0.0,0,736,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,18,female
C05729,626,0,0.0,0.0,0,626,0,No Interaction,0,0,0,0,high,Bangalore,organic,35,male
C07272,731,0,0.0,0.0,0,731,0,No Interaction,0,0,0,0,high,Ahmedabad,organic,35,male
C01941,534,0,0.0,0.0,0,534,0,No Interaction,0,0,0,0,low,Hyderabad,organic,26,male
C04502,760,0,0.0,0.0,0,760,0,No Interaction,0,0,0,0,medium,Bangalore,organic,33,male
C06233,753,0,0.0,0.0,0,753,0,No Interaction,0,0,0,0,low,Mumbai,organic,25,female
C01265,112,0,0.0,0.0,0,112,0,No Interaction,0,0,0,0,low,Pune,ads,41,male
C01788,268,0,0.0,0.0,0,268,0,No Interaction,0,0,0,0,medium,Jaipur,referral,33,male
C04853,438,0,0.0,0.0,0,438,0,No Interaction,0,0,0,0,medium,Delhi,referral,18,female
C01529,455,0,0.0,0.0,0,455,0,No Interaction,0,0,0,0,medium,Bangalore,organic,37,male
C06581,438,0,0.0,0.0,0,438,0,No Interaction,0,0,0,0,medium,Hyderabad,referral,18,female
C04508,254,0,0.0,0.0,0,254,0,No Interaction,0,0,0,0,high,Delhi,referral,18,female
C03546,557,0,0.0,0.0,0,557,0,No Interaction,0,0,0,0,high,Bhubaneswar,organic,30,male
C05933,394,0,0.0,0.0,0,394,0,No Interaction,0,0,0,0,medium,Jaipur,organic,42,female
C06274,382,0,0.0,0.0,0,382,0,No Interaction,0,0,0,0,low,Bhubaneswar,ads,43,male
C01421,774,0,0.0,0.0,0,774,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,30,other
C02492,396,0,0.0,0.0,0,396,0,No Interaction,0,0,0,0,medium,Jaipur,referral,22,female
C05488,398,0,0.0,0.0,0,398,0,No Interaction,0,0,0,0,low,Pune,ads,18,female
C01915,487,0,0.0,0.0,0,487,0,No Interaction,0,0,0,0,medium,Pune,referral,48,other
C05196,206,0,0.0,0.0,0,206,0,No Interaction,0,0,0,0,high,Kolkata,organic,43,female
C05109,513,0,0.0,0.0,0,513,0,No Interaction,0,0,0,0,low,Jaipur,ads,46,male
C05526,287,0,0.0,0.0,0,287,0,No Interaction,0,0,0,0,medium,Jaipur,referral,38,female
C02760,262,0,0.0,0.0,0,262,0,No Interaction,0,0,0,0,medium,Bangalore,ads,35,other
C05839,265,0,0.0,0.0,0,265,0,No Interaction,0,0,0,0,high,Kolkata,ads,20,female
C02566,631,0,0.0,0.0,0,631,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,29,female
C07918,710,0,0.0,0.0,0,710,0,No Interaction,0,0,0,0,medium,Delhi,ads,37,female
C03127,599,0,0.0,0.0,0,599,0,No Interaction,0,0,0,0,low,Mumbai,ads,36,male
C04403,341,0,0.0,0.0,0,341,0,No Interaction,0,0,0,0,high,Hyderabad,ads,37,male
C02708,801,0,0.0,0.0,0,801,0,No Interaction,0,0,0,0,medium,Ahmedabad,referral,44,male
C07626,550,0,0.0,0.0,0,550,0,No Interaction,0,0,0,0,medium,Delhi,ads,27,male
C07706,494,0,0.0,0.0,0,494,0,No Interaction,0,0,0,0,low,Hyderabad,ads,32,male
C02072,477,0,0.0,0.0,0,477,0,No Interaction,0,0,0,0,medium,Kolkata,organic,44,male
C05617,191,0,0.0,0.0,0,191,0,No Interaction,0,0,0,0,high,Ahmedabad,ads,18,female
C06385,322,0,0.0,0.0,0,322,0,No Interaction,0,0,0,0,low,Delhi,ads,18,male
C07921,116,0,0.0,0.0,0,116,0,No Interaction,0,0,0,0,low,Bangalore,organic,35,female
C07603,617,0,0.0,0.0,0,617,0,No Interaction,0,0,0,0,high,Pune,organic,25,female
C02853,91,0,0.0,0.0,0,91,0,No Interaction,0,0,0,0,high,Ahmedabad,organic,34,female
C05648,787,0,0.0,0.0,0,787,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,40,female
C06248,451,0,0.0,0.0,0,451,0,No Interaction,0,0,0,0,low,Chennai,referral,35,male
C06639,474,0,0.0,0.0,0,474,0,No Interaction,0,0,0,0,high,Bhubaneswar,referral,18,male
C07016,555,0,0.0,0.0,0,555,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,35,female
C06987,667,0,0.0,0.0,0,667,0,No Interaction,0,0,0,0,low,Mumbai,organic,23,female
C01650,146,0,0.0,0.0,0,146,0,No Interaction,0,0,0,0,high,Jaipur,organic,42,female
C02964,781,0,0.0,0.0,0,781,0,No Interaction,0,0,0,0,high,Pune,ads,31,female
C03441,521,0,0.0,0.0,0,521,0,No Interaction,0,0,0,0,high,Delhi,referral,28,male
C05964,561,0,0.0,0.0,0,561,0,No Interaction,0,0,0,0,low,Kolkata,referral,46,female
C06505,516,0,0.0,0.0,0,516,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,50,female
C06376,695,0,0.0,0.0,0,695,0,No Interaction,0,0,0,0,low,Bangalore,ads,35,male
C05478,238,0,0.0,0.0,0,238,0,No Interaction,0,0,0,0,high,Chennai,ads,47,male
C02900,171,0,0.0,0.0,0,171,0,No Interaction,0,0,0,0,low,Hyderabad,organic,26,female
C03950,548,0,0.0,0.0,0,548,0,No Interaction,0,0,0,0,low,Ahmedabad,referral,31,female
C07248,603,0,0.0,0.0,0,603,0,No Interaction,0,0,0,0,medium,Mumbai,ads,18,male
C03452,386,0,0.0,0.0,0,386,0,No Interaction,0,0,0,0,medium,Chennai,organic,32,male
C01494,392,0,0.0,0.0,0,392,0,No Interaction,0,0,0,0,high,Bangalore,referral,25,male
C04681,314,0,0.0,0.0,0,314,0,No Interaction,0,0,0,0,low,Chennai,referral,30,male
C06068,599,0,0.0,0.0,0,599,0,No Interaction,0,0,0,0,medium,Chennai,organic,43,female
C01787,733,0,0.0,0.0,0,733,0,No Interaction,0,0,0,0,medium,Pune,ads,32,male
C04336,340,0,0.0,0.0,0,340,0,No Interaction,0,0,0,0,medium,Pune,referral,43,male
C07844,772,0,0.0,0.0,0,772,0,No Interaction,0,0,0,0,medium,Delhi,organic,30,male
C03797,400,0,0.0,0.0,0,400,0,No Interaction,0,0,0,0,low,Chennai,ads,25,male
C05279,811,0,0.0,0.0,0,811,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,31,female
C05426,431,0,0.0,0.0,0,431,0,No Interaction,0,0,0,0,low,Mumbai,organic,20,other
C03394,666,0,0.0,0.0,0,666,0,No Interaction,0,0,0,0,low,Mumbai,ads,52,female
C02884,304,0,0.0,0.0,0,304,0,No Interaction,0,0,0,0,medium,Chennai,ads,26,female
C05534,551,0,0.0,0.0,0,551,0,No Interaction,0,0,0,0,medium,Kolkata,organic,45,male
C07208,378,0,0.0,0.0,0,378,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,34,male
C07799,701,0,0.0,0.0,0,701,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,19,other
C03599,347,0,0.0,0.0,0,347,0,No Interaction,0,0,0,0,medium,Kolkata,ads,22,female
C06636,271,0,0.0,0.0,0,271,0,No Interaction,0,0,0,0,high,Ahmedabad,referral,39,male
C05462,358,0,0.0,0.0,0,358,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,34,female
C06685,382,0,0.0,0.0,0,382,0,No Interaction,0,0,0,0,medium,Chennai,organic,25,female
C02089,199,0,0.0,0.0,0,199,0,No Interaction,0,0,0,0,medium,Pune,organic,36,male
C04854,802,0,0.0,0.0,0,802,0,No Interaction,0,0,0,0,medium,Mumbai,organic,25,female
C01528,328,0,0.0,0.0,0,328,0,No Interaction,0,0,0,0,low,Bhubaneswar,ads,33,female
C04866,281,0,0.0,0.0,0,281,0,No Interaction,0,0,0,0,high,Bhubaneswar,ads,38,female
C05806,465,0,0.0,0.0,0,465,0,No Interaction,0,0,0,0,medium,Pune,referral,35,female
C02224,541,0,0.0,0.0,0,541,0,No Interaction,0,0,0,0,medium,Mumbai,referral,38,male
C03974,747,0,0.0,0.0,0,747,0,No Interaction,0,0,0,0,low,Jaipur,organic,18,female
C05254,611,0,0.0,0.0,0,611,0,No Interaction,0,0,0,0,high,Ahmedabad,referral,34,male
C06497,274,0,0.0,0.0,0,274,0,No Interaction,0,0,0,0,medium,Delhi,ads,31,male
C02199,148,0,0.0,0.0,0,148,0,No Interaction,0,0,0,0,low,Delhi,ads,50,male
C06494,806,0,0.0,0.0,0,806,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,34,female
C05319,678,0,0.0,0.0,0,678,0,No Interaction,0,0,0,0,high,Mumbai,ads,54,male
C07611,675,0,0.0,0.0,0,675,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,35,female
C01826,105,0,0.0,0.0,0,105,0,No Interaction,0,0,0,0,medium,Jaipur,organic,32,female
C04500,156,0,0.0,0.0,0,156,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,39,female
C07514,650,0,0.0,0.0,0,650,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,27,female
C04566,147,0,0.0,0.0,0,147,0,No Interaction,0,0,0,0,low,Jaipur,ads,45,female
C01229,508,0,0.0,0.0,0,508,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,26,female
C03982,651,0,0.0,0.0,0,651,0,No Interaction,0,0,0,0,low,Hyderabad,ads,50,male
C05484,363,0,0.0,0.0,0,363,0,No Interaction,0,0,0,0,medium,Mumbai,ads,38,male
C07253,779,0,0.0,0.0,0,779,0,No Interaction,0,0,0,0,low,Delhi,referral,45,female
C07328,566,0,0.0,0.0,0,566,0,No Interaction,0,0,0,0,low,Mumbai,ads,21,female
C04299,347,0,0.0,0.0,0,347,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,43,male
C06831,169,0,0.0,0.0,0,169,0,No Interaction,0,0,0,0,medium,Bangalore,ads,44,female
C03387,445,0,0.0,0.0,0,445,0,No Interaction,0,0,0,0,medium,Kolkata,referral,29,female
C06530,135,0,0.0,0.0,0,135,0,No Interaction,0,0,0,0,high,Bhubaneswar,organic,31,male
C06608,742,0,0.0,0.0,0,742,0,No Interaction,0,0,0,0,low,Hyderabad,organic,52,female
C01811,135,0,0.0,0.0,0,135,0,No Interaction,0,0,0,0,medium,Pune,ads,21,other
C03039,170,0,0.0,0.0,0,170,0,No Interaction,0,0,0,0,low,Bangalore,ads,44,male
C01596,781,0,0.0,0.0,0,781,0,No Interaction,0,0,0,0,medium,Mumbai,ads,50,female
C06472,156,0,0.0,0.0,0,156,0,No Interaction,0,0,0,0,medium,Bangalore,ads,39,female
C02096,600,0,0.0,0.0,0,600,0,No Interaction,0,0,0,0,low,Mumbai,ads,31,other
C03056,305,0,0.0,0.0,0,305,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,34,other
C07980,123,0,0.0,0.0,0,123,0,No Interaction,0,0,0,0,medium,Kolkata,organic,22,female
C05232,577,0,0.0,0.0,0,577,0,No Interaction,0,0,0,0,medium,Mumbai,organic,35,female
C07091,770,0,0.0,0.0,0,770,0,No Interaction,0,0,0,0,low,Hyderabad,ads,29,female
C04528,356,0,0.0,0.0,0,356,0,No Interaction,0,0,0,0,medium,Bangalore,organic,26,female
C07868,153,0,0.0,0.0,0,153,0,No Interaction,0,0,0,0,medium,Pune,ads,18,male
C01695,283,0,0.0,0.0,0,283,0,No Interaction,0,0,0,0,medium,Kolkata,organic,35,female
C06766,247,0,0.0,0.0,0,247,0,No Interaction,0,0,0,0,low,Delhi,ads,29,male
C01560,204,0,0.0,0.0,0,204,0,No Interaction,0,0,0,0,medium,Pune,referral,27,male
C06478,114,0,0.0,0.0,0,114,0,No Interaction,0,0,0,0,low,Kolkata,ads,32,male
C06559,113,0,0.0,0.0,0,113,0,No Interaction,0,0,0,0,low,Mumbai,ads,35,female
C04051,269,0,0.0,0.0,0,269,0,No Interaction,0,0,0,0,medium,Delhi,organic,36,female
C03304,154,0,0.0,0.0,0,154,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,40,male
C04150,186,0,0.0,0.0,0,186,0,No Interaction,0,0,0,0,low,Pune,ads,32,female
C05198,548,0,0.0,0.0,0,548,0,No Interaction,0,0,0,0,medium,Delhi,referral,31,female
C06963,97,0,0.0,0.0,0,97,0,No Interaction,0,0,0,0,low,Hyderabad,ads,37,female
C01253,491,0,0.0,0.0,0,491,0,No Interaction,0,0,0,0,low,Ahmedabad,organic,38,male
C05809,725,0,0.0,0.0,0,725,0,No Interaction,0,0,0,0,medium,Jaipur,referral,44,female
C02151,580,0,0.0,0.0,0,580,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,41,female
C05828,222,0,0.0,0.0,0,222,0,No Interaction,0,0,0,0,high,Hyderabad,ads,37,female
C06099,280,0,0.0,0.0,0,280,0,No Interaction,0,0,0,0,high,Mumbai,organic,32,female
C06741,753,0,0.0,0.0,0,753,0,No Interaction,0,0,0,0,medium,Mumbai,organic,21,male
C06089,464,0,0.0,0.0,0,464,0,No Interaction,0,0,0,0,high,Pune,ads,27,female
C07876,520,0,0.0,0.0,0,520,0,No Interaction,0,0,0,0,high,Delhi,organic,32,male
C07898,639,0,0.0,0.0,0,639,0,No Interaction,0,0,0,0,low,Bhubaneswar,ads,41,male
C04655,627,0,0.0,0.0,0,627,0,No Interaction,0,0,0,0,low,Hyderabad,ads,45,female
C05445,209,0,0.0,0.0,0,209,0,No Interaction,0,0,0,0,medium,Kolkata,referral,31,male
C02615,223,0,0.0,0.0,0,223,0,No Interaction,0,0,0,0,high,Mumbai,organic,48,male
C02928,724,0,0.0,0.0,0,724,0,No Interaction,0,0,0,0,medium,Jaipur,referral,20,male
C03904,375,0,0.0,0.0,0,375,0,No Interaction,0,0,0,0,low,Pune,organic,37,female
C02086,530,0,0.0,0.0,0,530,0,No Interaction,0,0,0,0,medium,Delhi,referral,41,female
C03997,154,0,0.0,0.0,0,154,0,No Interaction,0,0,0,0,medium,Jaipur,organic,36,female
C06044,163,0,0.0,0.0,0,163,0,No Interaction,0,0,0,0,high,Chennai,referral,41,male
C03446,217,0,0.0,0.0,0,217,0,No Interaction,0,0,0,0,medium,Delhi,ads,39,female
C03505,739,0,0.0,0.0,0,739,0,No Interaction,0,0,0,0,medium,Jaipur,ads,38,female
C01829,503,0,0.0,0.0,0,503,0,No Interaction,0,0,0,0,medium,Pune,referral,20,female
C07075,743,0,0.0,0.0,0,743,0,No Interaction,0,0,0,0,low,Kolkata,referral,33,female
C03672,153,0,0.0,0.0,0,153,0,No Interaction,0,0,0,0,high,Jaipur,ads,29,male
C04733,552,0,0.0,0.0,0,552,0,No Interaction,0,0,0,0,low,Jaipur,ads,35,female
C01603,653,0,0.0,0.0,0,653,0,No Interaction,0,0,0,0,high,Chennai,ads,35,male
C06969,807,0,0.0,0.0,0,807,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,39,male
C01722,434,0,0.0,0.0,0,434,0,No Interaction,0,0,0,0,low,Bangalore,ads,36,female
C03761,256,0,0.0,0.0,0,256,0,No Interaction,0,0,0,0,medium,Jaipur,organic,38,male
C01801,579,0,0.0,0.0,0,579,0,No Interaction,0,0,0,0,medium,Kolkata,ads,47,male
C03400,559,0,0.0,0.0,0,559,0,No Interaction,0,0,0,0,high,Hyderabad,referral,55,female
C03407,272,0,0.0,0.0,0,272,0,No Interaction,0,0,0,0,medium,Chennai,referral,50,male
C02385,163,0,0.0,0.0,0,163,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,18,female
C07838,607,0,0.0,0.0,0,607,0,No Interaction,0,0,0,0,medium,Kolkata,ads,28,female
C04841,379,0,0.0,0.0,0,379,0,No Interaction,0,0,0,0,low,Hyderabad,organic,36,male
C03173,294,0,0.0,0.0,0,294,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,31,male
C07261,275,0,0.0,0.0,0,275,0,No Interaction,0,0,0,0,low,Bangalore,organic,36,female
C06512,229,0,0.0,0.0,0,229,0,No Interaction,0,0,0,0,low,Bangalore,referral,21,male
C07410,731,0,0.0,0.0,0,731,0,No Interaction,0,0,0,0,medium,Kolkata,ads,31,other
C07897,472,0,0.0,0.0,0,472,0,No Interaction,0,0,0,0,medium,Pune,organic,45,other
C07962,237,0,0.0,0.0,0,237,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,44,male
C05007,179,0,0.0,0.0,0,179,0,No Interaction,0,0,0,0,medium,Delhi,organic,31,male
C03495,404,0,0.0,0.0,0,404,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,40,male
C06638,429,0,0.0,0.0,0,429,0,No Interaction,0,0,0,0,medium,Pune,organic,45,male
C07597,273,0,0.0,0.0,0,273,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,37,female
C02252,109,0,0.0,0.0,0,109,0,No Interaction,0,0,0,0,high,Kolkata,organic,46,male
C03004,449,0,0.0,0.0,0,449,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,34,female
C02948,224,0,0.0,0.0,0,224,0,No Interaction,0,0,0,0,high,Pune,organic,31,female
C04046,121,0,0.0,0.0,0,121,0,No Interaction,0,0,0,0,high,Mumbai,organic,35,male
C02621,280,0,0.0,0.0,0,280,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,37,female
C02657,692,0,0.0,0.0,0,692,0,No Interaction,0,0,0,0,medium,Bangalore,organic,45,female
C04780,660,0,0.0,0.0,0,660,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,33,male
C04864,199,0,0.0,0.0,0,199,0,No Interaction,0,0,0,0,high,Mumbai,referral,39,male
C02048,660,0,0.0,0.0,0,660,0,No Interaction,0,0,0,0,medium,Ahmedabad,referral,33,other
C02465,356,0,0.0,0.0,0,356,0,No Interaction,0,0,0,0,medium,Pune,organic,33,female
C04558,100,0,0.0,0.0,0,100,0,No Interaction,0,0,0,0,medium,Bangalore,organic,27,male
C04757,503,0,0.0,0.0,0,503,0,No Interaction,0,0,0,0,low,Hyderabad,organic,35,female
C02585,333,0,0.0,0.0,0,333,0,No Interaction,0,0,0,0,high,Hyderabad,organic,18,female
C02706,633,0,0.0,0.0,0,633,0,No Interaction,0,0,0,0,medium,Kolkata,ads,34,male
C04174,748,0,0.0,0.0,0,748,0,No Interaction,0,0,0,0,medium,Pune,ads,42,male
C07659,327,0,0.0,0.0,0,327,0,No Interaction,0,0,0,0,low,Delhi,organic,48,female
C05273,571,0,0.0,0.0,0,571,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,38,male
C01566,489,0,0.0,0.0,0,489,0,No Interaction,0,0,0,0,high,Hyderabad,ads,41,male
C06326,386,0,0.0,0.0,0,386,0,No Interaction,0,0,0,0,medium,Kolkata,organic,29,male
C01945,191,0,0.0,0.0,0,191,0,No Interaction,0,0,0,0,high,Mumbai,ads,35,female
C03690,400,0,0.0,0.0,0,400,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,31,female
C05761,499,0,0.0,0.0,0,499,0,No Interaction,0,0,0,0,low,Bhubaneswar,referral,22,female
C01346,525,0,0.0,0.0,0,525,0,No Interaction,0,0,0,0,medium,Mumbai,ads,34,male
C05018,397,0,0.0,0.0,0,397,0,No Interaction,0,0,0,0,high,Hyderabad,organic,18,other
C05778,435,0,0.0,0.0,0,435,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,36,female
C06187,806,0,0.0,0.0,0,806,0,No Interaction,0,0,0,0,medium,Bangalore,organic,36,female
C01758,300,0,0.0,0.0,0,300,0,No Interaction,0,0,0,0,medium,Kolkata,organic,40,female
C01289,706,0,0.0,0.0,0,706,0,No Interaction,0,0,0,0,medium,Jaipur,ads,38,male
C04054,359,0,0.0,0.0,0,359,0,No Interaction,0,0,0,0,high,Hyderabad,ads,25,female
C01259,440,0,0.0,0.0,0,440,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,36,male
C07387,311,0,0.0,0.0,0,311,0,No Interaction,0,0,0,0,low,Mumbai,ads,30,male
C05317,340,0,0.0,0.0,0,340,0,No Interaction,0,0,0,0,medium,Pune,ads,31,female
C04358,796,0,0.0,0.0,0,796,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,22,female
C02732,712,0,0.0,0.0,0,712,0,No Interaction,0,0,0,0,high,Mumbai,organic,50,male
C06514,226,0,0.0,0.0,0,226,0,No Interaction,0,0,0,0,low,Chennai,ads,44,female
C02629,414,0,0.0,0.0,0,414,0,No Interaction,0,0,0,0,medium,Kolkata,referral,23,female
C04860,545,0,0.0,0.0,0,545,0,No Interaction,0,0,0,0,low,Jaipur,organic,23,male
C05473,650,0,0.0,0.0,0,650,0,No Interaction,0,0,0,0,medium,Pune,organic,49,male
C05929,779,0,0.0,0.0,0,779,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,38,male
C04585,646,0,0.0,0.0,0,646,0,No Interaction,0,0,0,0,high,Mumbai,referral,44,male
C06064,618,0,0.0,0.0,0,618,0,No Interaction,0,0,0,0,medium,Kolkata,ads,34,female
C07158,169,0,0.0,0.0,0,169,0,No Interaction,0,0,0,0,low,Ahmedabad,organic,33,female
C02839,166,0,0.0,0.0,0,166,0,No Interaction,0,0,0,0,medium,Kolkata,ads,33,female
C03740,558,0,0.0,0.0,0,558,0,No Interaction,0,0,0,0,low,Pune,ads,39,female
C06891,595,0,0.0,0.0,0,595,0,No Interaction,0,0,0,0,medium,Chennai,organic,53,male
C07746,98,0,0.0,0.0,0,98,0,No Interaction,0,0,0,0,medium,Pune,ads,40,male
C04708,507,0,0.0,0.0,0,507,0,No Interaction,0,0,0,0,low,Mumbai,organic,24,female
C02910,438,0,0.0,0.0,0,438,0,No Interaction,0,0,0,0,low,Hyderabad,ads,20,female
C02821,265,0,0.0,0.0,0,265,0,No Interaction,0,0,0,0,high,Chennai,ads,34,male
C01896,486,0,0.0,0.0,0,486,0,No Interaction,0,0,0,0,low,Bhubaneswar,ads,53,female
C01547,131,0,0.0,0.0,0,131,0,No Interaction,0,0,0,0,high,Kolkata,referral,35,female
C05699,398,0,0.0,0.0,0,398,0,No Interaction,0,0,0,0,medium,Chennai,referral,37,female
C01786,130,0,0.0,0.0,0,130,0,No Interaction,0,0,0,0,low,Chennai,ads,30,male
C02560,231,0,0.0,0.0,0,231,0,No Interaction,0,0,0,0,low,Ahmedabad,organic,20,female
C02381,729,0,0.0,0.0,0,729,0,No Interaction,0,0,0,0,medium,Pune,organic,40,female
C03212,728,0,0.0,0.0,0,728,0,No Interaction,0,0,0,0,high,Mumbai,organic,35,female
C06475,715,0,0.0,0.0,0,715,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,21,male
C02751,703,0,0.0,0.0,0,703,0,No Interaction,0,0,0,0,medium,Kolkata,referral,44,female
C07638,180,0,0.0,0.0,0,180,0,No Interaction,0,0,0,0,low,Pune,referral,40,female
C02922,763,0,0.0,0.0,0,763,0,No Interaction,0,0,0,0,high,Pune,referral,29,female
C06696,561,0,0.0,0.0,0,561,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,45,female
C07622,486,0,0.0,0.0,0,486,0,No Interaction,0,0,0,0,medium,Delhi,organic,34,female
C03947,250,0,0.0,0.0,0,250,0,No Interaction,0,0,0,0,medium,Mumbai,ads,49,female
C03088,279,0,0.0,0.0,0,279,0,No Interaction,0,0,0,0,low,Bangalore,organic,29,female
C07270,482,0,0.0,0.0,0,482,0,No Interaction,0,0,0,0,low,Kolkata,organic,31,male
C01998,782,0,0.0,0.0,0,782,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,40,female
C06554,200,0,0.0,0.0,0,200,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,34,female
C04024,667,0,0.0,0.0,0,667,0,No Interaction,0,0,0,0,high,Bangalore,organic,22,male
C02091,736,0,0.0,0.0,0,736,0,No Interaction,0,0,0,0,medium,Kolkata,referral,19,female
C03489,201,0,0.0,0.0,0,201,0,No Interaction,0,0,0,0,medium,Pune,organic,18,male
C06348,217,0,0.0,0.0,0,217,0,No Interaction,0,0,0,0,low,Pune,ads,36,male
C06592,705,0,0.0,0.0,0,705,0,No Interaction,0,0,0,0,medium,Delhi,organic,31,male
C02569,145,0,0.0,0.0,0,145,0,No Interaction,0,0,0,0,medium,Bangalore,organic,28,male
C06165,527,0,0.0,0.0,0,527,0,No Interaction,0,0,0,0,low,Chennai,ads,29,male
C03338,791,0,0.0,0.0,0,791,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,43,male
C01237,212,0,0.0,0.0,0,212,0,No Interaction,0,0,0,0,medium,Mumbai,referral,29,male
C02176,669,0,0.0,0.0,0,669,0,No Interaction,0,0,0,0,medium,Delhi,organic,25,male
C06567,820,0,0.0,0.0,0,820,0,No Interaction,0,0,0,0,medium,Mumbai,referral,47,male
C05967,516,0,0.0,0.0,0,516,0,No Interaction,0,0,0,0,low,Hyderabad,ads,41,male
C07000,125,0,0.0,0.0,0,125,0,No Interaction,0,0,0,0,low,Ahmedabad,organic,34,male
C07064,441,0,0.0,0.0,0,441,0,No Interaction,0,0,0,0,low,Bhubaneswar,referral,39,female
C07275,571,0,0.0,0.0,0,571,0,No Interaction,0,0,0,0,high,Chennai,organic,30,female
C05195,682,0,0.0,0.0,0,682,0,No Interaction,0,0,0,0,low,Jaipur,organic,42,male
