customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender
C02545,2025-06-03,medium,Delhi,ads,26,male
C02546,2024-11-15,medium,Jaipur,ads,39,male
C02547,2024-05-17,medium,Pune,ads,21,male
C02548,2025-07-03,medium,Jaipur,referral,23,male
C02549,2025-09-14,medium,Bangalore,organic,33,female
C02550,2025-01-02,low,Kolkata,ads,41,other
C02551,2024-08-07,high,Ahmedabad,ads,43,male
C02552,2024-12-02,high,Hyderabad,referral,51,female
C02553,2024-08-10,high,Delhi,referral,31,male
C02554,2025-10-09,high,Ahmedabad,referral,33,male
C02555,2024-12-25,high,Ahmedabad,ads,24,female
C02556,2024-11-24,low,Chennai,organic,22,female
C02557,2025-04-07,medium,Bhubaneswar,ads,37,male
C02558,2025-07-14,high,Pune,ads,27,male
C02559,2025-01-16,medium,Bhubaneswar,ads,47,male
C02560,2025-08-12,low,Ahmedabad,organic,20,female
C02561,2025-09-08,medium,Mumbai,ads,39,male
C02562,2024-06-17,medium,Jaipur,organic,24,male
C02563,2024-08-04,low,Chennai,referral,26,female
C02564,2025-01-12,medium,Bhubaneswar,organic,40,female
C02565,2024-04-28,medium,Bangalore,ads,28,female
C02566,2024-07-08,medium,Hyderabad,organic,29,female
C02567,2025-01-04,medium,Hyderabad,organic,26,male
C02568,2024-05-28,medium,Pune,referral,52,female
C02569,2025-11-06,medium,Bangalore,organic,28,male
C02570,2025-10-13,medium,Bhubaneswar,organic,35,other
C02571,2025-05-02,medium,Bhubaneswar,organic,32,male
C02572,2025-01-08,high,Ahmedabad,ads,37,female
C02573,2025-11-23,high,Bhubaneswar,ads,28,male
C02574,2024-06-08,medium,Bangalore,organic,32,male
C02575,2024-12-16,low,Hyderabad,ads,38,male
C02576,2024-10-14,medium,Ahmedabad,organic,26,female
C02577,2024-10-14,medium,Delhi,referral,45,male
C02578,2024-08-13,medium,Bangalore,referral,46,male
C02579,2025-06-06,high,Mumbai,referral,41,male
C02580,2025-06-05,high,Bhubaneswar,referral,35,male
C02581,2024-09-29,medium,Hyderabad,organic,18,female
C02582,2025-02-05,high,Jaipur,organic,39,male
C02583,2024-07-01,high,Bhubaneswar,ads,31,male
C02584,2025-10-26,low,Mumbai,organic,32,female
C02585,2025-05-02,high,Hyderabad,organic,18,female
C02586,2024-05-03,medium,Pune,organic,39,female
C02587,2025-09-17,medium,Bhubaneswar,ads,20,other
C02588,2025-02-17,medium,Ahmedabad,ads,36,male
C02589,2025-12-25,medium,Chennai,organic,44,female
C02590,2024-06-20,medium,Bangalore,organic,30,female
C02591,2024-10-14,medium,Mumbai,ads,47,female
C02592,2025-03-10,low,Bhubaneswar,organic,27,female
C02593,2025-11-16,low,Delhi,referral,41,male
C02594,2024-04-22,high,Jaipur,organic,21,male
C02595,2024-05-01,high,Hyderabad,ads,45,female
C02596,2025-06-27,low,Mumbai,ads,43,male
C02597,2024-08-09,medium,Bangalore,organic,39,female
C02598,2025-09-22,medium,Bhubaneswar,ads,31,female
C02599,2024-02-08,medium,Delhi,ads,20,male
C02600,2025-05-11,high,Hyderabad,referral,31,male
C02601,2024-08-20,medium,Bangalore,ads,46,male
C02602,2025-06-13,medium,Hyderabad,organic,36,male
C02603,2024-05-28,medium,Bangalore,organic,19,male
C02604,2025-01-31,medium,Bhubaneswar,organic,23,male
C02605,2025-10-22,low,Chennai,organic,47,male
C02606,2025-09-29,medium,Kolkata,ads,39,male
C02607,2024-10-28,high,Ahmedabad,referral,22,male
C02608,2024-12-25,medium,Chennai,ads,18,other
C02609,2024-08-25,low,Kolkata,ads,28,other
C02610,2025-10-08,low,Bhubaneswar,ads,18,male
C02611,2025-10-24,medium,Bhubaneswar,referral,33,male
C02612,2024-08-23,high,Bhubaneswar,organic,59,female
C02613,2024-07-21,low,Kolkata,ads,19,male
C02614,2024-09-12,medium,Delhi,referral,33,female
C02615,2025-08-20,high,Mumbai,organic,48,male
C02616,2025-10-23,medium,Kolkata,organic,42,male
C02617,2024-08-22,medium,Jaipur,referral,33,female
C02618,2024-12-10,medium,Mumbai,ads,33,female
C02619,2025-06-17,medium,Jaipur,organic,23,other
C02620,2025-04-10,medium,Bangalore,ads,32,male
C02621,2025-06-24,low,Ahmedabad,ads,37,female
C02622,2024-07-31,low,Ahmedabad,ads,46,female
C02623,2025-04-07,low,Ahmedabad,organic,28,female
C02624,2025-03-11,low,Pune,organic,33,female
C02625,2024-10-09,high,Kolkata,ads,25,female
C02626,2025-07-15,medium,Delhi,ads,37,female
C02627,2025-08-29,medium,Bangalore,referral,42,male
C02628,2025-04-07,low,Bhubaneswar,organic,41,female
C02629,2025-02-10,medium,Kolkata,referral,23,female
C02630,2024-03-28,low,Jaipur,organic,36,female
C02631,2024-02-13,medium,Jaipur,ads,28,female
C02632,2025-04-05,low,Mumbai,referral,45,male
C02633,2024-10-04,high,Bhubaneswar,ads,33,male
C02634,2025-11-13,high,Pune,organic,19,male
C02635,2025-02-24,low,Jaipur,organic,32,female
C02636,2025-12-01,high,Ahmedabad,ads,39,male
C02637,2024-12-18,low,Mumbai,ads,37,female
C02638,2025-11-26,high,Chennai,referral,29,female
C02639,2025-05-29,medium,Hyderabad,ads,29,male
C02640,2025-12-03,medium,Mumbai,referral,25,female
C02641,2025-09-21,medium,Mumbai,ads,31,female
C02642,2024-01-19,medium,Jaipur,referral,26,male
C02643,2024-01-23,medium,Kolkata,organic,44,male
C02644,2025-02-16,high,Bhubaneswar,referral,25,female
C02645,2024-01-30,high,Chennai,organic,36,male
C02646,2024-04-17,medium,Ahmedabad,referral,35,female
C02647,2025-01-01,medium,Kolkata,organic,44,female
C02648,2024-10-07,low,Bangalore,ads,45,male
C02649,2024-05-07,medium,Jaipur,ads,41,male
C02650,2024-08-16,medium,Bhubaneswar,referral,38,male
C02651,2024-04-20,medium,Delhi,ads,24,male
C02652,2024-05-15,high,Ahmedabad,organic,24,female
C02653,2024-12-27,medium,Kolkata,ads,26,female
C02654,2024-07-04,low,Ahmedabad,organic,42,male
C02655,2025-10-17,low,Bhubaneswar,organic,35,female
C02656,2025-08-06,medium,Bangalore,organic,43,male
C02657,2024-05-08,medium,Bangalore,organic,45,female
C02658,2024-09-17,low,Ahmedabad,ads,27,male
C02659,2025-05-29,medium,Bangalore,referral,35,male
C02660,2025-03-24,high,Kolkata,referral,34,female
C02661,2024-04-13,high,Ahmedabad,organic,31,female
C02662,2025-04-27,medium,Kolkata,organic,29,male
C02663,2024-08-11,low,Bangalore,organic,46,male
C02664,2025-05-05,medium,Pune,organic,35,male
C02665,2025-04-17,high,Hyderabad,organic,35,male
C02666,2024-01-10,high,Delhi,organic,26,male
C02667,2025-02-08,low,Jaipur,ads,41,female
C02668,2024-10-28,low,Bhubaneswar,ads,24,female
C02669,2024-08-18,medium,Delhi,ads,39,female
C02670,2025-12-31,medium,Kolkata,organic,39,male
C02671,2024-03-06,high,Hyderabad,ads,30,female
C02672,2024-04-21,low,Hyderabad,referral,38,male
C02673,2024-01-13,low,Pune,organic,36,male
C02674,2025-01-27,medium,Chennai,organic,34,female
C02675,2025-05-14,low,Chennai,organic,35,male
C02676,2025-08-20,medium,Kolkata,organic,35,male
C02677,2024-08-21,high,Hyderabad,ads,36,male
C02678,2025-08-24,medium,Pune,organic,35,female
C02679,2024-11-09,high,Jaipur,ads,23,male
C02680,2025-07-19,medium,Jaipur,organic,33,female
C02681,2024-01-12,medium,Delhi,ads,37,male
C02682,2024-07-27,medium,Ahmedabad,organic,35,male
C02683,2024-01-14,medium,Bhubaneswar,ads,44,male
C02684,2025-09-24,medium,Pune,organic,41,female
C02685,2025-02-21,high,Ahmedabad,organic,26,female
C02686,2025-03-12,medium,Bangalore,referral,33,male
C02687,2025-01-11,medium,Jaipur,ads,31,female
C02688,2024-01-20,medium,Kolkata,organic,34,male
C02689,2025-08-09,low,Pune,ads,34,male
C02690,2024-03-10,low,Hyderabad,ads,41,female
C02691,2024-07-29,low,Mumbai,ads,36,male
C02692,2024-04-10,medium,Mumbai,ads,47,male
C02693,2025-11-28,high,Jaipur,referral,37,male
C02694,2024-05-11,medium,Pune,organic,26,male
C02695,2025-09-14,medium,Ahmedabad,organic,30,other
C02696,2025-01-15,medium,Ahmedabad,organic,41,male
C02697,2024-05-11,high,Pune,ads,18,male
C02698,2024-01-20,low,Bhubaneswar,referral,21,female
C02699,2025-06-19,high,Jaipur,referral,35,male
C02700,2024-08-14,low,Bangalore,ads,44,male
C02701,2024-06-02,low,Delhi,referral,48,female
C02702,2025-04-13,medium,Pune,ads,32,female
C02703,2025-02-08,low,Bhubaneswar,ads,45,female
C02704,2024-07-20,medium,Mumbai,referral,35,male
C02705,2024-02-07,low,Ahmedabad,organic,19,female
C02706,2024-07-06,medium,Kolkata,ads,34,male
C02707,2024-02-26,low,Jaipur,ads,28,male
C02708,2024-01-20,medium,Ahmedabad,referral,44,male
C02709,2024-09-29,low,Bangalore,referral,34,female
C02710,2024-04-28,medium,Bhubaneswar,referral,22,female
C02711,2025-08-05,medium,Mumbai,referral,20,female
C02712,2025-05-30,low,Bangalore,ads,34,female
C02713,2024-08-08,low,Delhi,organic,18,male
C02714,2025-06-09,medium,Chennai,organic,29,male
C02715,2025-05-29,high,Kolkata,ads,37,female
C02716,2025-12-28,medium,Delhi,ads,24,male
C02717,2024-12-01,low,Jaipur,ads,44,male
C02718,2025-11-28,low,Ahmedabad,ads,46,female
C02719,2024-02-24,low,Hyderabad,referral,24,female
C02720,2025-05-14,high,Hyderabad,organic,32,male
C02721,2025-06-19,medium,Mumbai,referral,44,female
C02722,2024-06-10,medium,Pune,referral,34,female
C02723,2025-10-31,low,Ahmedabad,ads,21,male
C02724,2025-08-16,high,Hyderabad,ads,33,male
C02725,2024-06-07,low,Bhubaneswar,ads,26,male
C02726,2024-07-06,medium,Chennai,ads,46,male
C02727,2024-02-29,high,Mumbai,organic,41,male
C02728,2024-11-14,medium,Kolkata,organic,31,female
C02729,2024-07-29,medium,Delhi,organic,36,female
C02730,2025-02-09,medium,Delhi,organic,21,female
C02731,2025-10-25,high,Hyderabad,organic,27,male
C02732,2024-04-18,high,Mumbai,organic,50,male
C02733,2024-03-16,low,Hyderabad,ads,35,female
C02734,2025-06-25,high,Delhi,referral,44,female
C02735,2024-11-09,medium,Jaipur,ads,37,female
C02736,2024-04-26,medium,Bangalore,referral,48,male
C02737,2025-12-04,medium,Ahmedabad,ads,18,female
C02738,2024-01-19,low,Mumbai,ads,33,male
C02739,2025-03-07,medium,Bhubaneswar,ads,51,male
C02740,2025-11-15,low,Hyderabad,organic,44,female
C02741,2024-12-15,medium,Hyderabad,referral,48,female
C02742,2024-07-01,high,Pune,referral,34,male
C02743,2024-04-22,high,Chennai,ads,29,other
C02744,2024-07-01,medium,Kolkata,organic,24,female
C02745,2025-04-25,medium,Hyderabad,ads,24,male
C02746,2024-05-25,low,Bhubaneswar,organic,43,male
C02747,2025-09-19,medium,Kolkata,organic,40,male
C02748,2024-04-22,medium,Chennai,referral,34,male
C02749,2025-04-20,high,Pune,ads,40,female
C02750,2024-10-29,medium,Hyderabad,ads,36,female
C02751,2024-04-27,medium,Kolkata,referral,44,female
C02752,2024-06-09,medium,Kolkata,ads,44,male
C02753,2025-02-04,medium,Jaipur,ads,24,male
C02754,2024-07-16,high,Kolkata,organic,37,female
C02755,2024-09-16,medium,Delhi,organic,18,male
C02756,2025-10-21,low,Chennai,ads,36,male
C02757,2024-02-16,medium,Bhubaneswar,ads,41,female
C02758,2025-02-02,medium,Pune,organic,21,female
C02759,2025-12-10,low,Chennai,organic,30,other
C02760,2025-07-12,medium,Bangalore,ads,35,other
C02761,2024-03-18,medium,Delhi,ads,37,female
C02762,2024-05-03,high,Pune,ads,32,male
C02763,2024-03-15,medium,Bangalore,ads,23,male
C02764,2024-05-16,high,Kolkata,organic,34,female
C02765,2025-08-24,low,Chennai,ads,18,male
C02766,2025-02-03,low,Bhubaneswar,referral,32,male
C02767,2025-05-19,low,Pune,organic,30,male
C02768,2025-05-14,low,Ahmedabad,ads,33,male
C02769,2025-07-26,medium,Bangalore,ads,29,male
C02770,2024-05-17,medium,Jaipur,ads,19,male
C02771,2024-02-19,low,Delhi,organic,31,male
C02772,2025-09-10,low,Delhi,referral,44,female
C02773,2025-09-16,medium,Jaipur,ads,47,female
C02774,2024-09-10,low,Delhi,referral,59,female
C02775,2025-09-21,medium,Mumbai,organic,51,male
C02776,2025-12-10,medium,Mumbai,ads,23,male
C02777,2025-07-16,medium,Pune,ads,30,male
C02778,2025-03-01,medium,Ahmedabad,organic,34,female
C02779,2025-06-30,high,Bhubaneswar,organic,34,female
C02780,2024-10-28,medium,Kolkata,ads,35,male
C02781,2025-08-03,medium,Mumbai,organic,59,female
C02782,2024-12-14,medium,Bangalore,ads,24,female
C02783,2024-02-18,medium,Jaipur,organic,27,male
C02784,2024-03-14,low,Chennai,organic,51,female
C02785,2025-12-04,medium,Ahmedabad,ads,28,female
C02786,2024-09-17,medium,Bhubaneswar,organic,38,male
C02787,2024-12-21,high,Bangalore,referral,45,male
C02788,2025-08-04,high,Ahmedabad,referral,39,female
C02789,2025-08-24,low,Jaipur,ads,36,female
C02790,2024-09-16,medium,Bangalore,referral,44,male
C02791,2025-09-29,low,Jaipur,referral,26,female
C02792,2024-10-21,high,Bhubaneswar,organic,30,male
C02793,2025-10-02,medium,Delhi,referral,40,male
C02794,2024-11-08,medium,Kolkata,organic,18,male
C02795,2025-09-03,medium,Kolkata,ads,49,female
C02796,2024-06-30,high,Hyderabad,ads,38,female
C02797,2025-11-16,high,Mumbai,ads,36,female
C02798,2024-12-29,medium,Pune,organic,18,other
C02799,2024-07-06,high,Chennai,organic,22,female
C02800,2025-07-22,low,Jaipur,ads,31,male
C02801,2025-06-26,medium,Hyderabad,organic,43,female
C02802,2025-08-18,high,Hyderabad,ads,18,female
C02803,2025-10-25,high,Hyderabad,ads,42,male
C02804,2025-07-01,medium,Jaipur,organic,31,male
C02805,2025-12-25,high,Bhubaneswar,organic,32,female
C02806,2025-02-11,low,Jaipur,ads,37,male
C02807,2025-09-09,low,Kolkata,ads,37,male
C02808,2025-02-17,medium,Jaipur,organic,27,female
C02809,2024-12-07,medium,Bhubaneswar,organic,41,female
C02810,2024-08-07,high,Ahmedabad,organic,18,male
C02811,2024-06-11,medium,Kolkata,organic,30,male
C02812,2024-08-07,medium,Delhi,ads,36,female
C02813,2024-09-26,medium,Bangalore,ads,31,female
C02814,2025-09-23,medium,Delhi,ads,18,other
C02815,2025-02-03,medium,Pune,referral,42,female
C02816,2024-06-30,medium,Delhi,organic,22,female
C02817,2025-09-09,high,Kolkata,ads,34,other
C02818,2025-12-29,medium,Delhi,ads,36,male
C02819,2024-07-23,medium,Mumbai,ads,35,male
C02820,2025-08-04,low,Delhi,ads,46,female
C02821,2025-07-09,high,Chennai,ads,34,male
C02822,2024-08-15,low,Pune,ads,39,male
C02823,2025-11-26,medium,Bangalore,organic,34,male
C02824,2025-09-10,high,Bhubaneswar,ads,41,female
C02825,2025-08-18,medium,Chennai,ads,48,female
C02826,2024-09-06,medium,Chennai,referral,36,male
C02827,2025-03-16,low,Chennai,ads,42,female
C02828,2025-06-16,high,Bhubaneswar,ads,49,male
C02829,2024-07-14,medium,Mumbai,ads,48,female
C02830,2025-11-20,medium,Mumbai,referral,31,female
C02831,2025-06-02,low,Bhubaneswar,referral,45,female
C02832,2024-03-10,medium,Ahmedabad,ads,37,male
C02833,2025-09-30,low,Jaipur,ads,46,male
C02834,2025-02-02,low,Jaipur,organic,40,male
C02835,2025-11-02,medium,Mumbai,ads,37,female
C02836,2024-07-21,low,Kolkata,ads,39,female
C02837,2024-05-27,low,Bhubaneswar,ads,37,female
C02838,2025-04-16,medium,Mumbai,organic,37,male
C02839,2025-10-16,medium,Kolkata,ads,33,female
C02840,2024-07-17,medium,Jaipur,organic,32,male
C02841,2025-03-01,medium,Delhi,ads,52,male
C02842,2025-10-27,high,Mumbai,organic,39,female
C02843,2025-05-06,medium,Pune,ads,29,male
C02844,2024-05-21,medium,Delhi,organic,32,male
C02845,2024-11-08,medium,Delhi,organic,45,male
C02846,2024-06-13,high,Mumbai,ads,27,male
C02847,2024-11-09,low,Kolkata,organic,20,male
C02848,2024-01-21,low,Pune,ads,20,female
C02849,2024-03-22,high,Kolkata,referral,18,male
C02850,2025-08-03,medium,Chennai,referral,22,female
C02851,2024-05-10,medium,Kolkata,organic,23,male
C02852,2025-08-21,low,Kolkata,referral,48,female
C02853,2025-12-30,high,Ahmedabad,organic,34,female
C02854,2024-10-31,medium,Hyderabad,referral,31,female
C02855,2025-01-05,low,Bangalore,ads,20,other
C02856,2025-01-18,low,Hyderabad,organic,33,male
C02857,2025-03-20,low,Pune,ads,18,other
C02858,2025-02-28,low,Pune,organic,31,male
C02859,2024-06-09,high,Bhubaneswar,ads,55,male
C02860,2024-06-26,medium,Kolkata,ads,41,female
C02861,2025-09-20,medium,Delhi,ads,32,male
C02862,2025-12-08,high,Hyderabad,ads,41,male
C02863,2025-05-04,low,Bhubaneswar,referral,29,female
C02864,2024-11-22,high,Chennai,referral,26,female
C02865,2025-08-20,medium,Bangalore,ads,52,male
C02866,2024-10-15,low,Kolkata,ads,23,female
C02867,2025-08-15,high,Bhubaneswar,referral,31,female
C02868,2025-10-25,low,Hyderabad,referral,38,female
C02869,2025-07-26,low,Chennai,organic,25,female
C02870,2025-07-26,medium,Ahmedabad,organic,41,female
C02871,2024-12-19,high,Jaipur,organic,31,female
C02872,2024-01-28,medium,Bangalore,ads,41,female
C02873,2024-02-12,medium,Pune,organic,40,female
C02874,2025-11-11,medium,Ahmedabad,ads,32,female
C02875,2025-02-26,medium,Kolkata,ads,52,male
C02876,2025-08-20,low,Jaipur,ads,28,other
C02877,2024-06-25,high,Jaipur,ads,48,male
C02878,2025-06-12,low,Bangalore,organic,46,male
C02879,2025-09-01,high,Delhi,referral,52,female
C02880,2025-05-08,medium,Ahmedabad,referral,36,male
C02881,2024-07-16,low,Delhi,ads,27,female
C02882,2025-09-01,medium,Mumbai,referral,55,male
C02883,2025-07-30,high,Ahmedabad,organic,31,female
C02884,2025-05-31,medium,Chennai,ads,26,female
C02885,2025-05-28,low,Kolkata,organic,33,female
C02886,2024-01-22,medium,Ahmedabad,ads,25,male
C02887,2024-04-21,medium,Ahmedabad,organic,40,other
C02888,2024-02-26,medium,Mumbai,ads,28,male
C02889,2024-03-06,low,Bangalore,organic,32,male
C02890,2024-04-07,low,Bangalore,ads,44,female
C02891,2024-05-23,medium,Chennai,organic,41,other
C02892,2025-03-10,low,Bangalore,referral,35,male
C02893,2025-09-28,medium,Jaipur,ads,36,female
C02894,2025-11-09,medium,Hyderabad,organic,35,male
C02895,2024-03-26,high,Mumbai,organic,30,male
C02896,2025-08-10,medium,Hyderabad,referral,34,female
C02897,2024-12-09,medium,Hyderabad,organic,39,female
C02898,2024-10-20,high,Mumbai,ads,33,female
C02899,2025-07-24,medium,Hyderabad,ads,39,male
C02900,2025-10-11,low,Hyderabad,organic,26,female
C02901,2025-09-02,medium,Hyderabad,organic,28,female
C02902,2025-12-04,medium,Chennai,ads,27,male
C02903,2024-08-30,low,Pune,organic,29,female
C02904,2025-07-14,high,Chennai,organic,47,other
C02905,2024-02-01,medium,Delhi,organic,42,female
C02906,2025-01-25,low,Ahmedabad,organic,24,male
C02907,2024-10-03,medium,Bangalore,organic,39,female
C02908,2025-06-15,medium,Mumbai,referral,31,female
C02909,2024-06-02,high,Jaipur,ads,28,male
C02910,2025-01-17,low,Hyderabad,ads,20,female
C02911,2024-03-08,medium,Bhubaneswar,organic,44,other
C02912,2024-08-01,low,Mumbai,organic,21,female
C02913,2025-10-16,medium,Kolkata,referral,34,female
C02914,2025-01-10,medium,Mumbai,ads,25,male
C02915,2024-07-31,low,Ahmedabad,organic,42,other
C02916,2024-03-19,medium,Jaipur,ads,31,female
C02917,2025-12-26,medium,Mumbai,ads,33,male
C02918,2025-09-19,medium,Jaipur,referral,33,female
C02919,2025-08-26,low,Mumbai,organic,38,female
C02920,2025-01-15,medium,Chennai,ads,35,male
C02921,2025-11-10,medium,Chennai,ads,34,female
C02922,2024-02-27,high,Pune,referral,29,female
C02923,2024-01-26,low,Delhi,referral,19,male
C02924,2025-03-22,high,Mumbai,organic,23,female
C02925,2024-03-06,medium,Hyderabad,ads,42,female
C02926,2024-09-10,medium,Mumbai,ads,31,male
C02927,2024-02-13,medium,Kolkata,ads,28,male
C02928,2024-04-06,medium,Jaipur,referral,20,male
C02929,2025-07-07,high,Hyderabad,referral,18,male
C02930,2024-08-14,medium,Pune,organic,27,female
C02931,2025-11-09,low,Jaipur,organic,43,male
C02932,2025-03-11,low,Chennai,ads,29,female
C02933,2025-08-23,high,Bhubaneswar,organic,39,other
C02934,2025-01-13,low,Hyderabad,organic,28,male
C02935,2024-06-26,medium,Chennai,ads,41,female
C02936,2025-03-02,low,Kolkata,referral,31,female
C02937,2025-12-09,medium,Hyderabad,organic,22,female
C02938,2024-11-02,medium,Hyderabad,ads,32,male
C02939,2025-05-18,low,Hyderabad,organic,53,male
C02940,2024-09-24,low,Delhi,organic,52,male
C02941,2025-08-08,medium,Hyderabad,organic,39,male
C02942,2024-01-08,medium,Delhi,organic,33,female
C02943,2025-05-22,medium,Chennai,referral,38,male
C02944,2025-04-20,medium,Pune,referral,38,male
C02945,2024-10-23,medium,Delhi,ads,34,female
C02946,2024-06-12,medium,Delhi,organic,39,male
C02947,2025-04-29,low,Hyderabad,ads,37,male
C02948,2025-08-19,high,Pune,organic,31,female
C02949,2024-03-12,medium,Hyderabad,organic,23,female
C02950,2025-07-20,high,Chennai,ads,30,male
C02951,2025-07-12,medium,Hyderabad,ads,42,male
C02952,2024-08-25,high,Bangalore,organic,34,male
C02953,2024-04-13,medium,Ahmedabad,organic,38,female
C02954,2024-07-28,low,Chennai,referral,32,female
C02955,2025-07-07,low,Mumbai,ads,24,male
C02956,2025-04-12,medium,Jaipur,referral,32,male
C02957,2025-03-29,medium,Jaipur,referral,24,female
C02958,2024-09-24,medium,Pune,ads,24,female
C02959,2025-01-20,low,Bangalore,organic,47,female
C02960,2025-01-21,low,Delhi,ads,30,male
C02961,2024-09-15,medium,Bangalore,organic,27,female
C02962,2024-10-09,medium,Ahmedabad,organic,51,female
C02963,2025-09-17,low,Chennai,ads,43,female
C02964,2024-02-09,high,Pune,ads,31,female
C02965,2025-04-30,medium,Bangalore,organic,39,male
C02966,2024-08-07,low,Kolkata,ads,32,male
C02967,2024-05-08,low,Delhi,ads,28,male
C02968,2025-06-03,medium,Bangalore,organic,39,male
